# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1605688	1606098	-	ABQ98941.1			50S ribosomal protein L16	rplP		CGSHiEE_08140	411	136	
gene	protein_coding	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1606112	1606819	-					rpsC		CGSHiEE_08145	708		
CDS	with_protein	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1606112	1606819	-	ABQ98942.1			30S ribosomal protein S3	rpsC		CGSHiEE_08145	708	235	
gene	protein_coding	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1606837	1607169	-					rplV		CGSHiEE_08150	333		
CDS	with_protein	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1606837	1607169	-	ABQ98943.1			50S ribosomal protein L22	rplV		CGSHiEE_08150	333	110	
gene	protein_coding	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1607181	1607456	-					rpsS		CGSHiEE_08155	276		
CDS	with_protein	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1607181	1607456	-	ABQ98944.1			30S ribosomal protein S19	rpsS		CGSHiEE_08155	276	91	
gene	protein_coding	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1607482	1608303	-					rplB		CGSHiEE_08160	822		
CDS	with_protein	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1607482	1608303	-	ABQ98945.1			50S ribosomal protein L2	rplB		CGSHiEE_08160	822	273	
gene	protein_coding	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1608290	1608619	-					rplW		CGSHiEE_08165	330		
CDS	with_protein	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1608290	1608619	-	ABQ98946.1			50S ribosomal protein L23	rplW		CGSHiEE_08165	330	109	
gene	protein_coding	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1608616	1609218	-					rplD		CGSHiEE_08170	603		
CDS	with_protein	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1608616	1609218	-	ABQ98947.1			50S ribosomal protein L4	rplD		CGSHiEE_08170	603	200	
gene	protein_coding	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1609876	1610187	-					rplC		CGSHiEE_08185	312		
CDS	with_protein	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1609876	1610187	-	ABQ98948.1			50S ribosomal protein L3	rplC		CGSHiEE_08185	312	103	
gene	protein_coding	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1610461	1612038	-							CGSHiEE_08190	1578		
CDS	with_protein	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1610461	1612038	-	ABQ98949.1			hypothetical protein			CGSHiEE_08190	1578	525	
gene	protein_coding	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1612081	1613046	-							CGSHiEE_08195	966		
CDS	with_protein	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1612081	1613046	-	ABQ98950.1			hypothetical protein			CGSHiEE_08195	966	321	
gene	protein_coding	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1614802	1615782	+							CGSHiEE_08210	981		
CDS	with_protein	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1614802	1615782	+	ABQ98951.1			hypothetical protein			CGSHiEE_08210	981	326	
gene	protein_coding	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1615826	1616830	+							CGSHiEE_08215	1005		
CDS	with_protein	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1615826	1616830	+	ABQ98952.1			hypothetical protein			CGSHiEE_08215	1005	334	
gene	protein_coding	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1616866	1617882	+							CGSHiEE_08220	1017		
CDS	with_protein	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1616866	1617882	+	ABQ98953.1			autoinducer-2 (AI-2) kinase			CGSHiEE_08220	1017	338	
gene	protein_coding	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1617898	1618782	+							CGSHiEE_08225	885		
CDS	with_protein	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1617898	1618782	+	ABQ98954.1			aldolase			CGSHiEE_08225	885	294	
gene	protein_coding	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1618847	1619140	+							CGSHiEE_08230	294		
CDS	with_protein	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1618847	1619140	+	ABQ98955.1			autoinducer-2 (AI-2) modifying protein LsrG			CGSHiEE_08230	294	97	
gene	protein_coding	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1619149	1619841	+							CGSHiEE_08235	693		
CDS	with_protein	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1619149	1619841	+	ABQ98956.1			ribulose-phosphate 3-epimerase			CGSHiEE_08235	693	230	
gene	protein_coding	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1619920	1620849	-							CGSHiEE_08240	930		
CDS	with_protein	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1619920	1620849	-	ABQ98957.1			cell division protein			CGSHiEE_08240	930	309	
gene	protein_coding	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1620859	1621515	-							CGSHiEE_08245	657		
CDS	with_protein	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1620859	1621515	-	ABQ98958.1			cell division ATP-binding protein			CGSHiEE_08245	657	218	
gene	protein_coding	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1621534	1622736	-							CGSHiEE_08250	1203		
CDS	with_protein	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1621534	1622736	-	ABQ98959.1			cell division protein FtsY			CGSHiEE_08250	1203	400	
gene	protein_coding	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1622833	1623414	+							CGSHiEE_08255	582		
CDS	with_protein	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1622833	1623414	+	ABQ98960.1			hypothetical protein			CGSHiEE_08255	582	193	
gene	protein_coding	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1623425	1623907	+							CGSHiEE_08260	483		
CDS	with_protein	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1623425	1623907	+	ABQ98961.1			conserved hypothetical tRNA/rRNA methyltransferase			CGSHiEE_08260	483	160	
gene	protein_coding	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1623955	1624791	-					ftsX		CGSHiEE_08265	837		
CDS	with_protein	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1623955	1624791	-	ABQ98962.1			membrane component of ABC transporter FtsEX	ftsX		CGSHiEE_08265	837	278	
gene	protein_coding	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1624818	1625465	-					ribB		CGSHiEE_08270	648		
CDS	with_protein	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1624818	1625465	-	ABQ98963.1			3,4-dihydroxy-2-butanone 4-phosphate synthase	ribB		CGSHiEE_08270	648	215	
gene	protein_coding	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1626947	1627627	+							CGSHiEE_08285	681		
CDS	with_protein	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1626947	1627627	+	ABQ98964.1			nicotinamide-nucleotide adenylyltransferase			CGSHiEE_08285	681	226	
gene	tRNA	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1627845	1627920	-							CGSHiEE_t09432	76		
tRNA		GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1627845	1627920	-				tRNA-Asn			CGSHiEE_t09432	76		
gene	tRNA	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1627923	1627998	-							CGSHiEE_t09434	76		
tRNA		GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1627923	1627998	-				tRNA-Phe			CGSHiEE_t09434	76		
gene	protein_coding	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1628238	1629311	-					mltC		CGSHiEE_08290	1074		
CDS	with_protein	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1628238	1629311	-	ABQ98965.1			murein transglycosylase C	mltC		CGSHiEE_08290	1074	357	
gene	protein_coding	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1629326	1629598	-							CGSHiEE_08295	273		
CDS	with_protein	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1629326	1629598	-	ABQ98966.1			hypothetical protein			CGSHiEE_08295	273	90	
gene	protein_coding	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1629576	1630712	-							CGSHiEE_08300	1137		
CDS	with_protein	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1629576	1630712	-	ABQ98967.1			hypothetical protein			CGSHiEE_08300	1137	378	
gene	protein_coding	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1630889	1631101	+							CGSHiEE_08305	213		
CDS	with_protein	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1630889	1631101	+	ABQ98968.1			50S ribosomal protein L31			CGSHiEE_08305	213	70	
gene	protein_coding	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1631179	1631862	-							CGSHiEE_08310	684		
CDS	with_protein	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1631179	1631862	-	ABQ98969.1			phosphoglyceromutase			CGSHiEE_08310	684	227	
gene	protein_coding	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1633269	1634111	+							CGSHiEE_08325	843		
CDS	with_protein	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1633269	1634111	+	ABQ98970.1			hypothetical protein			CGSHiEE_08325	843	280	
gene	protein_coding	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1634172	1634915	-					rpmE		CGSHiEE_08330	744		
CDS	with_protein	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1634172	1634915	-	ABQ98971.1			50S ribosomal protein L31	rpmE		CGSHiEE_08330	744	247	
gene	protein_coding	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1634929	1635186	-							CGSHiEE_08335	258		
CDS	with_protein	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1634929	1635186	-	ABQ98972.1			hypothetical protein			CGSHiEE_08335	258	85	
gene	protein_coding	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1635446	1639339	-							CGSHiEE_08340	3894		
CDS	with_protein	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1635446	1639339	-	ABQ98973.1			phosphoribosylformylglycinamidine synthase			CGSHiEE_08340	3894	1297	
gene	protein_coding	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1639745	1640071	+							CGSHiEE_08345	327		
CDS	with_protein	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1639745	1640071	+	ABQ98974.1			hypothetical protein			CGSHiEE_08345	327	108	
gene	protein_coding	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1640125	1640622	+							CGSHiEE_08350	498		
CDS	with_protein	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1640125	1640622	+	ABQ98975.1			phosphoribosylformylglycinamidine synthase			CGSHiEE_08350	498	165	
gene	protein_coding	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1640842	1641666	-					dapF		CGSHiEE_08355	825		
CDS	with_protein	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1640842	1641666	-	ABQ98976.1			diaminopimelate epimerase	dapF		CGSHiEE_08355	825	274	
gene	protein_coding	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1641809	1642432	-							CGSHiEE_08360	624		
CDS	with_protein	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1641809	1642432	-	ABQ98977.1			LexA repressor			CGSHiEE_08360	624	207	
gene	protein_coding	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1642686	1645118	+							CGSHiEE_08365	2433		
CDS	with_protein	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1642686	1645118	+	ABQ98978.1			glycerol-3-phosphate acyltransferase			CGSHiEE_08365	2433	810	
gene	protein_coding	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1645198	1646532	-							CGSHiEE_08370	1335		
CDS	with_protein	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1645198	1646532	-	ABQ98979.1			glycerol-3-phosphate acyltransferase			CGSHiEE_08370	1335	444	
gene	protein_coding	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1646737	1648059	-							CGSHiEE_08375	1323		
CDS	with_protein	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1646737	1648059	-	ABQ98980.1			anaerobic C4-dicarboxylate transporter			CGSHiEE_08375	1323	440	
gene	protein_coding	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1648217	1649266	-							CGSHiEE_08380	1050		
CDS	with_protein	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1648217	1649266	-	ABQ98981.1			L-asparaginase II			CGSHiEE_08380	1050	349	
gene	protein_coding	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1649492	1649938	+					ansB		CGSHiEE_08385	447		
CDS	with_protein	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1649492	1649938	+	ABQ98982.1			L-asparaginase II	ansB		CGSHiEE_08385	447	148	
gene	protein_coding	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1649952	1650461	+							CGSHiEE_08390	510		
CDS	with_protein	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1649952	1650461	+	ABQ98983.1			export protein SecB			CGSHiEE_08390	510	169	
gene	protein_coding	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1650528	1650842	-							CGSHiEE_08395	315		
CDS	with_protein	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1650528	1650842	-	ABQ98984.1			hypothetical protein			CGSHiEE_08395	315	104	
gene	protein_coding	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1650890	1650955	+							CGSHiEE_08400	66		
CDS	with_protein	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1650890	1650955	+	ABQ98985.1			hypothetical protein			CGSHiEE_08400	66	21	
gene	protein_coding	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1651006	1652658	-							CGSHiEE_08405	1653		
CDS	with_protein	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1651006	1652658	-	ABQ98986.1			export protein SecB			CGSHiEE_08405	1653	550	
gene	protein_coding	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1656417	1657958	-							CGSHiEE_08420	1542		
CDS	with_protein	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1656417	1657958	-	ABQ98987.1			threonine dehydratase			CGSHiEE_08420	1542	513	
gene	protein_coding	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1658039	1659877	-							CGSHiEE_08425	1839		
CDS	with_protein	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1658039	1659877	-	ABQ98988.1			dihydroxy-acid dehydratase			CGSHiEE_08425	1839	612	
gene	protein_coding	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1659919	1660716	-							CGSHiEE_08430	798		
CDS	with_protein	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1659919	1660716	-	ABQ98989.1			acetohydroxy acid synthase II			CGSHiEE_08430	798	265	
gene	protein_coding	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1660963	1662489	+							CGSHiEE_08435	1527		
CDS	with_protein	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1660963	1662489	+	ABQ98990.1			dihydroxy-acid dehydratase			CGSHiEE_08435	1527	508	
gene	protein_coding	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1662491	1662586	+							CGSHiEE_08440	96		
CDS	with_protein	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1662491	1662586	+	ABQ98991.1			hypothetical protein			CGSHiEE_08440	96	31	
gene	protein_coding	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1662719	1663432	-							CGSHiEE_08445	714		
CDS	with_protein	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1662719	1663432	-	ABQ98992.1			UDP-2,3-diacylglucosamine hydrolase			CGSHiEE_08445	714	237	
gene	protein_coding	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1663518	1664240	+							CGSHiEE_08450	723		
CDS	with_protein	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1663518	1664240	+	ABQ98993.1			1-acyl-sn-glycerol-3-phosphate acyltransferase			CGSHiEE_08450	723	240	
gene	protein_coding	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1664242	1665651	+							CGSHiEE_08455	1410		
CDS	with_protein	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1664242	1665651	+	ABQ98994.1			UDP-2,3-diacylglucosamine hydrolase			CGSHiEE_08455	1410	469	
gene	protein_coding	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1668208	1669926	-							CGSHiEE_08470	1719		
CDS	with_protein	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1668208	1669926	-	ABQ98995.1			prolyl-tRNA synthetase			CGSHiEE_08470	1719	572	
gene	protein_coding	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1670022	1671869	-							CGSHiEE_08475	1848		
CDS	with_protein	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1670022	1671869	-	ABQ98996.1			prolyl-tRNA synthetase			CGSHiEE_08475	1848	615	
gene	protein_coding	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1671871	1672176	-							CGSHiEE_08480	306		
CDS	with_protein	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1671871	1672176	-	ABQ98997.1			frataxin-like protein			CGSHiEE_08480	306	101	
gene	protein_coding	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1672274	1672390	+							CGSHiEE_08485	117		
CDS	with_protein	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1672274	1672390	+	ABQ98998.1			hypothetical protein			CGSHiEE_08485	117	38	
gene	protein_coding	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1672438	1673790	+							CGSHiEE_08490	1353		
CDS	with_protein	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1672438	1673790	+	ABQ98999.1			diaminopimelate decarboxylase			CGSHiEE_08490	1353	450	
gene	protein_coding	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1673892	1674518	+							CGSHiEE_08495	627		
CDS	with_protein	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1673892	1674518	+	ABQ99000.1			nitrate/nitrite response regulator protein			CGSHiEE_08495	627	208	
gene	protein_coding	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1674580	1675020	-					cyaY		CGSHiEE_08500	441		
CDS	with_protein	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1674580	1675020	-	ABQ99001.1			frataxin-like protein	cyaY		CGSHiEE_08500	441	146	
gene	protein_coding	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1675024	1675584	-							CGSHiEE_08505	561		
CDS	with_protein	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1675024	1675584	-	ABQ99002.1			hypothetical protein			CGSHiEE_08505	561	186	
gene	rRNA	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1675760	1675879	-							CGSHiEE_r09318	120		
rRNA		GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1675760	1675879	-				5S ribosomal RNA			CGSHiEE_r09318	120		
gene	other	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1676104	1679218	-							CGSHiEE_r09342	3115		
rRNA		GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1676104	1677826	-				23S ribosomal RNA			CGSHiEE_r09342	1723		
misc_RNA		GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1677827	1677947	-				intervening sequence			CGSHiEE_r09342	121		
rRNA		GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1677948	1678564	-				23S ribosomal RNA			CGSHiEE_r09342	617		
misc_RNA		GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1678565	1678676	-				intervening sequence			CGSHiEE_r09342	112		
rRNA		GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1678677	1679218	-				23S ribosomal RNA			CGSHiEE_r09342	542		
gene	tRNA	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1679624	1679699	-							CGSHiEE_t09436	76		
tRNA		GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1679624	1679699	-				tRNA-Ala			CGSHiEE_t09436	76		
gene	tRNA	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1679785	1679861	-							CGSHiEE_t09438	77		
tRNA		GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1679785	1679861	-				tRNA-Ile			CGSHiEE_t09438	77		
gene	rRNA	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1679941	1681480	-							CGSHiEE_r09330	1540		
rRNA		GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1679941	1681480	-				16S ribosomal RNA			CGSHiEE_r09330	1540		
gene	protein_coding	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1681925	1683301	-							CGSHiEE_08510	1377		
CDS	with_protein	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1681925	1683301	-	ABQ99003.1			Trk system potassium uptake protein TrkH			CGSHiEE_08510	1377	458	
gene	protein_coding	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1683304	1683936	-							CGSHiEE_08515	633		
CDS	with_protein	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1683304	1683936	-	ABQ99004.1			hypothetical protein			CGSHiEE_08515	633	210	
gene	protein_coding	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1684039	1684278	+							CGSHiEE_08520	240		
CDS	with_protein	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1684039	1684278	+	ABQ99005.1			cell developmental protein SirA			CGSHiEE_08520	240	79	
gene	protein_coding	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1684320	1685171	-							CGSHiEE_08525	852		
CDS	with_protein	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1684320	1685171	-	ABQ99006.1			heat shock protein HtpX			CGSHiEE_08525	852	283	
gene	protein_coding	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1685339	1685728	-							CGSHiEE_08530	390		
CDS	with_protein	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1685339	1685728	-	ABQ99007.1			putative translation initiation inhibitor, YjgF family protein			CGSHiEE_08530	390	129	
gene	protein_coding	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1685785	1686519	-							CGSHiEE_08535	735		
CDS	with_protein	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1685785	1686519	-	ABQ99008.1			heat shock protein HtpX			CGSHiEE_08535	735	244	
gene	protein_coding	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1686689	1687246	-							CGSHiEE_08540	558		
CDS	with_protein	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1686689	1687246	-	ABQ99009.1			transcription antitermination protein NusG			CGSHiEE_08540	558	185	
gene	protein_coding	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1687248	1687664	-					nusG		CGSHiEE_08545	417		
CDS	with_protein	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1687248	1687664	-	ABQ99010.1			transcription antitermination protein NusG	nusG		CGSHiEE_08545	417	138	
gene	protein_coding	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1687808	1689043	-					clpX		CGSHiEE_08550	1236		
CDS	with_protein	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1687808	1689043	-	ABQ99011.1			ATP-dependent protease ATP-binding subunit	clpX		CGSHiEE_08550	1236	411	
gene	protein_coding	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1689053	1689634	-					clpP		CGSHiEE_08555	582		
CDS	with_protein	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1689053	1689634	-	ABQ99012.1			ATP-dependent Clp protease proteolytic subunit	clpP		CGSHiEE_08555	582	193	
gene	protein_coding	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1689757	1691055	-							CGSHiEE_08560	1299		
CDS	with_protein	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1689757	1691055	-	ABQ99013.1			trigger factor			CGSHiEE_08560	1299	432	
gene	protein_coding	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1691408	1691530	+							CGSHiEE_08565	123		
CDS	with_protein	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1691408	1691530	+	ABQ99014.1			hypothetical protein			CGSHiEE_08565	123	40	
gene	protein_coding	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1694661	1694969	-							CGSHiEE_08580	309		
CDS	with_protein	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1694661	1694969	-	ABQ99015.1			hypothetical protein			CGSHiEE_08580	309	102	
gene	protein_coding	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1694969	1695265	-							CGSHiEE_08585	297		
CDS	with_protein	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1694969	1695265	-	ABQ99016.1			hypothetical protein			CGSHiEE_08585	297	98	
gene	protein_coding	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1695386	1696240	-							CGSHiEE_08590	855		
CDS	with_protein	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1695386	1696240	-	ABQ99017.1			hypothetical protein			CGSHiEE_08590	855	284	
gene	protein_coding	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1696259	1698118	-					tig		CGSHiEE_08595	1860		
CDS	with_protein	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1696259	1698118	-	ABQ99018.1			trigger factor	tig		CGSHiEE_08595	1860	619	
gene	protein_coding	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1698115	1699500	-							CGSHiEE_08600	1386		
CDS	with_protein	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1698115	1699500	-	ABQ99019.1			selenocysteine synthase			CGSHiEE_08600	1386	461	
gene	tRNA	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1699571	1699665	+							CGSHiEE_t09440	95		
tRNA		GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1699571	1699665	+				tRNA-Sec			CGSHiEE_t09440	95		
gene	protein_coding	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1699911	1700999	+							CGSHiEE_08605	1089		
CDS	with_protein	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1699911	1700999	+	ABQ99020.1			selenocysteine synthase			CGSHiEE_08605	1089	362	
gene	protein_coding	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1701389	1703974	-							CGSHiEE_08610	2586		
CDS	with_protein	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1701389	1703974	-	ABQ99021.1			DNA mismatch repair protein			CGSHiEE_08610	2586	861	
gene	protein_coding	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1704108	1705325	-							CGSHiEE_08615	1218		
CDS	with_protein	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1704108	1705325	-	ABQ99022.1			lipoprotein			CGSHiEE_08615	1218	405	
gene	protein_coding	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1705349	1705534	-							CGSHiEE_08620	186		
CDS	with_protein	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1705349	1705534	-	ABQ99023.1			hypothetical protein			CGSHiEE_08620	186	61	
