# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	14250721	14252136	-	NP_510377.1		NM_077976.3	Protein kinase domain-containing protein	E02H4.6	183997	CELE_E02H4.6	912	303	
gene	protein_coding	GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	14254295	14255131	-					E02H4.5	183996	CELE_E02H4.5	837		partial
mRNA		GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	14254295	14255131	-	NM_001381142.1		NP_001366741.1	Uncharacterized protein	E02H4.5	183996	CELE_E02H4.5	837	837	partial
CDS	with_protein	GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	14254295	14255131	-	NP_001366741.1		NM_001381142.1	Uncharacterized protein	E02H4.5	183996	CELE_E02H4.5	837	278	
gene	protein_coding	GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	14256273	14257427	+					E02H4.7	7040175	CELE_E02H4.7	1155		
mRNA		GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	14256273	14257427	+	NM_001136451.4		NP_001129923.1	Uncharacterized protein	E02H4.7	7040175	CELE_E02H4.7	557	557	
CDS	with_protein	GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	14256281	14257331	+	NP_001129923.1		NM_001136451.4	Uncharacterized protein	E02H4.7	7040175	CELE_E02H4.7	453	150	
gene	protein_coding	GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	14257961	14262620	+					E02H4.4	183995	CELE_E02H4.4	4660		
mRNA		GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	14257961	14262620	+	NM_077978.4		NP_510379.3	Uncharacterized protein	E02H4.4	183995	CELE_E02H4.4	1750	1750	
CDS	with_protein	GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	14257969	14262435	+	NP_510379.3		NM_077978.4	Uncharacterized protein	E02H4.4	183995	CELE_E02H4.4	1557	518	
gene	protein_coding	GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	14262802	14263573	-					E02H4.8	13223797	CELE_E02H4.8	772		partial
mRNA		GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	14262802	14263573	-	NM_001270314.2		NP_001257243.1	Uncharacterized protein	E02H4.8	13223797	CELE_E02H4.8	643	643	partial
CDS	with_protein	GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	14262802	14263560	-	NP_001257243.1		NM_001270314.2	Uncharacterized protein	E02H4.8	13223797	CELE_E02H4.8	630	209	
gene	protein_coding	GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	14268081	14277082	+					del-1	181534	CELE_E02H4.1	9002		partial
mRNA		GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	14268081	14277080	+	NM_001368544.2		NP_001355359.1	Degenerin del-1	del-1	181534	CELE_E02H4.1	2125	2125	partial
CDS	with_protein	GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	14268081	14277040	+	NP_001355359.1		NM_001368544.2	Degenerin del-1	del-1	181534	CELE_E02H4.1	2085	694	
gene	ncRNA	GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	14269370	14269504	-					E02H4.9	13223798	CELE_E02H4.9	135		
ncRNA	other	GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	14269370	14269504	-	NR_072521.1			Unclassified non-coding RNA E02H4.9	E02H4.9	13223798	CELE_E02H4.9	135	135	
mRNA		GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	14269415	14277081	+	NM_001368545.3		NP_001355470.1	Degenerin del-1	del-1	181534	CELE_E02H4.1	2270	2270	
CDS	with_protein	GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	14269634	14277040	+	NP_001355470.1		NM_001368545.3	Degenerin del-1	del-1	181534	CELE_E02H4.1	2010	669	
mRNA		GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	14271108	14277082	+	NM_001368546.2		NP_001355471.1	Degenerin del-1	del-1	181534	CELE_E02H4.1	2076	2076	
CDS	with_protein	GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	14271192	14277040	+	NP_001355471.1		NM_001368546.2	Degenerin del-1	del-1	181534	CELE_E02H4.1	1950	649	
gene	protein_coding	GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	14277122	14281626	-					E02H4.2	183994	CELE_E02H4.2	4505		partial
mRNA		GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	14277122	14281626	-	NM_001368548.3		NP_001355472.1	Uncharacterized protein	E02H4.2	183994	CELE_E02H4.2	2156	2156	
mRNA		GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	14277364	14281599	-	NM_001368547.1		NP_001355473.1	Uncharacterized protein	E02H4.2	183994	CELE_E02H4.2	1797	1797	partial
CDS	with_protein	GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	14277364	14281599	-	NP_001355473.1		NM_001368547.1	Uncharacterized protein	E02H4.2	183994	CELE_E02H4.2	1797	598	
CDS	with_protein	GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	14277364	14281599	-	NP_001355472.1		NM_001368548.3	Uncharacterized protein	E02H4.2	183994	CELE_E02H4.2	1887	628	
gene	protein_coding	GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	14284752	14296660	-					madd-3	3565068	CELE_E02H4.3	11909		partial
mRNA		GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	14284752	14292571	-	NM_171799.8		NP_741928.1	Probable dual specificity protein kinase madd-3	madd-3	3565068	CELE_E02H4.3	5019	5019	
mRNA		GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	14284756	14296660	-	NM_001383672.1		NP_001370992.1	Protein kinase domain-containing protein	madd-3	3565068	CELE_E02H4.3	2503	2503	
mRNA		GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	14284757	14296658	-	NM_001368549.3		NP_001355453.1	Protein kinase domain-containing protein	madd-3	3565068	CELE_E02H4.3	2503	2503	
mRNA		GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	14284757	14296658	-	NM_001368550.3		NP_001355370.1	Probable dual specificity protein kinase madd-3	madd-3	3565068	CELE_E02H4.3	2512	2512	
mRNA		GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	14284839	14296659	-	NM_001375168.2		NP_001362073.1	Protein kinase domain-containing protein	madd-3	3565068	CELE_E02H4.3	2418	2418	
CDS	with_protein	GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	14285476	14296656	-	NP_001355453.1		NM_001368549.3	Protein kinase domain-containing protein	madd-3	3565068	CELE_E02H4.3	1782	593	
CDS	with_protein	GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	14285476	14296656	-	NP_001355370.1		NM_001368550.3	Probable dual specificity protein kinase madd-3	madd-3	3565068	CELE_E02H4.3	1791	596	
mRNA		GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	14285476	14290940	-	NM_001381143.1		NP_001368709.1	Protein kinase domain-containing protein	madd-3	3565068	CELE_E02H4.3	2673	2673	partial
CDS	with_protein	GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	14285476	14290940	-	NP_741928.1		NM_171799.8	Probable dual specificity protein kinase madd-3	madd-3	3565068	CELE_E02H4.3	2664	887	
CDS	with_protein	GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	14285476	14290940	-	NP_001368709.1		NM_001381143.1	Protein kinase domain-containing protein	madd-3	3565068	CELE_E02H4.3	2673	890	
CDS	with_protein	GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	14285476	14287232	-	NP_001362073.1		NM_001375168.2	Protein kinase domain-containing protein	madd-3	3565068	CELE_E02H4.3	819	272	
CDS	with_protein	GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	14285476	14287232	-	NP_001370992.1		NM_001383672.1	Protein kinase domain-containing protein	madd-3	3565068	CELE_E02H4.3	828	275	
gene	protein_coding	GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	14298094	14303178	-					C11H1.5	182525	CELE_C11H1.5	5085		
mRNA		GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	14298094	14303178	-	NM_077986.5		NP_510387.2	Uncharacterized protein	C11H1.5	182525	CELE_C11H1.5	1833	1833	
CDS	with_protein	GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	14298302	14303140	-	NP_510387.2		NM_077986.5	Uncharacterized protein	C11H1.5	182525	CELE_C11H1.5	1587	528	
gene	ncRNA	GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	14303629	14303764	-					C11H1.10	13223804	CELE_C11H1.10	136		
ncRNA	other	GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	14303629	14303764	-	NR_072522.1			Unclassified non-coding RNA C11H1.10	C11H1.10	13223804	CELE_C11H1.10	136	136	
gene	protein_coding	GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	14304928	14307767	-					C11H1.2	182524	CELE_C11H1.2	2840		
mRNA		GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	14304928	14307767	-	NM_077983.8		NP_510384.2	Uncharacterized protein	C11H1.2	182524	CELE_C11H1.2	1633	1633	
CDS	with_protein	GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	14305138	14307727	-	NP_510384.2		NM_077983.8	Uncharacterized protein	C11H1.2	182524	CELE_C11H1.2	1383	460	
gene	protein_coding	GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	14307863	14311685	-					C11H1.3	181537	CELE_C11H1.3	3823		
mRNA		GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	14307863	14311685	-	NM_077984.6		NP_510385.1	RING-type domain-containing protein	C11H1.3	181537	CELE_C11H1.3	1996	1996	
CDS	with_protein	GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	14308253	14311669	-	NP_510385.1		NM_077984.6	RING-type domain-containing protein	C11H1.3	181537	CELE_C11H1.3	1590	529	
gene	ncRNA	GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	14311429	14311485	-					C11H1.11	13223807	CELE_C11H1.11	57		
ncRNA	other	GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	14311429	14311485	-	NR_072523.1			Unclassified non-coding RNA C11H1.11	C11H1.11	13223807	CELE_C11H1.11	57	57	
gene	protein_coding	GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	14313721	14326726	+					prx-1	181538	CELE_C11H1.4	13006		partial
mRNA		GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	14313721	14326726	+	NM_077985.6		NP_510386.2	AAA domain-containing protein	prx-1	181538	CELE_C11H1.4	3367	3367	
CDS	with_protein	GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	14313942	14326571	+	NP_510386.2		NM_077985.6	AAA domain-containing protein	prx-1	181538	CELE_C11H1.4	2991	996	
gene	protein_coding	GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	14318119	14320398	-					C11H1.9	3564775	CELE_C11H1.9	2280		
mRNA		GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	14318119	14320398	-	NM_001029220.4		NP_001024391.1	CRAL-TRIO domain-containing protein	C11H1.9	3564775	CELE_C11H1.9	1555	1555	
CDS	with_protein	GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	14318351	14320341	-	NP_001024391.1		NM_001029220.4	CRAL-TRIO domain-containing protein	C11H1.9	3564775	CELE_C11H1.9	1266	421	
mRNA		GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	14323149	14326571	+	NM_001381145.1		NP_001367171.1	AAA domain-containing protein	prx-1	181538	CELE_C11H1.4	813	813	partial
CDS	with_protein	GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	14323149	14326571	+	NP_001367171.1		NM_001381145.1	AAA domain-containing protein	prx-1	181538	CELE_C11H1.4	813	270	
gene	miRNA	GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	14324355	14324517	-					mir-8196.2	24104201	CELE_C11H1.12	163		
prim_transcript		GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	14324355	14324517	-					mir-8196.2	24104201	CELE_C11H1.12	163		
precursor_RNA		GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	14324406	14324470	-	NR_102234.2			pre-microRNA mir-8196.2	mir-8196.2	24104201	CELE_C11H1.12	65	65	
ncRNA	miRNA	GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	14324406	14324429	-				microRNA mir-8196.2,b	mir-8196.2	24104201	CELE_C11H1.12	24		
ncRNA	miRNA	GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	14324448	14324470	-				microRNA mir-8196.2,a	mir-8196.2	24104201	CELE_C11H1.12	23		
gene	protein_coding	GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	14327409	14330195	+					C11H1.7	182526	CELE_C11H1.7	2787		partial
mRNA		GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	14327409	14330195	+	NM_001383673.1		NP_001369916.1	DUF3456 domain-containing protein	C11H1.7	182526	CELE_C11H1.7	923	923	
CDS	with_protein	GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	14327772	14330135	+	NP_001369916.1		NM_001383673.1	DUF3456 domain-containing protein	C11H1.7	182526	CELE_C11H1.7	531	176	
mRNA		GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	14329920	14330135	+	NM_001307872.1		NP_001294801.1	DUF3456 domain-containing protein	C11H1.7	182526	CELE_C11H1.7	216	216	partial
CDS	with_protein	GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	14329920	14330135	+	NP_001294801.1		NM_001307872.1	DUF3456 domain-containing protein	C11H1.7	182526	CELE_C11H1.7	216	71	
gene	piRNA	GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	14330297	14330317	+					21ur-14874	13223811	CELE_VK04G11.1	21		
ncRNA	piRNA	GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	14330297	14330317	+	NR_072524.1			piwi-interacting RNA 21ur-14874	21ur-14874	13223811	CELE_VK04G11.1	21	21	
gene	ncRNA	GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	14332145	14332205	+					VK04G11.2	13223812	CELE_VK04G11.2	61		
ncRNA	other	GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	14332145	14332205	+	NR_072525.1			Unclassified non-coding RNA VK04G11.2	VK04G11.2	13223812	CELE_VK04G11.2	61	61	
gene	protein_coding	GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	14332738	14340481	-					sel-7	181539	CELE_K04G11.2	7744		
mRNA		GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	14332738	14340481	-	NM_077991.7		NP_510392.2	Suppressor/Enhancer of Lin-12	sel-7	181539	CELE_K04G11.2	1815	1815	
CDS	with_protein	GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	14333569	14340472	-	NP_510392.2		NM_077991.7	Suppressor/Enhancer of Lin-12	sel-7	181539	CELE_K04G11.2	975	324	
gene	ncRNA	GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	14334728	14334814	+					K04G11.8	13223814	CELE_K04G11.8	87		
ncRNA	other	GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	14334728	14334814	+	NR_072526.1			Unclassified non-coding RNA K04G11.8	K04G11.8	13223814	CELE_K04G11.8	87	87	
gene	protein_coding	GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	14335520	14335861	+					K04G11.1	187009	CELE_K04G11.1	342		partial
mRNA		GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	14335520	14335861	+	NM_001373572.1		NP_001359586.1	Uncharacterized protein	K04G11.1	187009	CELE_K04G11.1	342	342	partial
CDS	with_protein	GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	14335520	14335861	+	NP_001359586.1		NM_001373572.1	Uncharacterized protein	K04G11.1	187009	CELE_K04G11.1	342	113	
gene	protein_coding	GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	14345275	14348420	-					K04G11.3	187011	CELE_K04G11.3	3146		
mRNA		GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	14345275	14348420	-	NM_077992.4		NP_510393.1	RSD-2 domain-containing protein	K04G11.3	187011	CELE_K04G11.3	1311	1311	
CDS	with_protein	GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	14345371	14347574	-	NP_510393.1		NM_077992.4	RSD-2 domain-containing protein	K04G11.3	187011	CELE_K04G11.3	1107	368	
gene	protein_coding	GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	14350118	14352873	+					wdr-5.2	181540	CELE_K04G11.4	2756		
mRNA		GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	14350118	14352873	+	NM_077993.5		NP_510394.1	WD repeat-containing protein wdr-5.2	wdr-5.2	181540	CELE_K04G11.4	2040	2040	
CDS	with_protein	GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	14350140	14352043	+	NP_510394.1		NM_077993.5	WD repeat-containing protein wdr-5.2	wdr-5.2	181540	CELE_K04G11.4	1188	395	
gene	protein_coding	GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	14353290	14370414	-					irk-3	191696	CELE_K04G11.5	17125		partial
mRNA		GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	14353290	14370414	-	NM_001381147.2		NP_001366850.1	IRK_C domain-containing protein	irk-3	191696	CELE_K04G11.5	1694	1694	
mRNA		GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	14353290	14370370	-	NM_001330918.4		NP_001317893.1	IRK_C domain-containing protein	irk-3	191696	CELE_K04G11.5	1635	1635	partial
mRNA		GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	14353299	14355782	-	NM_001330921.5		NP_001317904.1	IRK_C domain-containing protein	irk-3	191696	CELE_K04G11.5	1224	1224	partial
mRNA		GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	14353785	14370370	-	NM_001381146.1		NP_001368607.1	IRK_C domain-containing protein	irk-3	191696	CELE_K04G11.5	1155	1155	partial
CDS	with_protein	GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	14353785	14370370	-	NP_001317893.1		NM_001330918.4	IRK_C domain-containing protein	irk-3	191696	CELE_K04G11.5	1140	379	
CDS	with_protein	GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	14353785	14370370	-	NP_001368607.1		NM_001381146.1	IRK_C domain-containing protein	irk-3	191696	CELE_K04G11.5	1155	384	
mRNA		GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	14353785	14359056	-	NM_001330920.4		NP_001317903.1	IRK_C domain-containing protein	irk-3	191696	CELE_K04G11.5	1110	1110	partial
CDS	with_protein	GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	14353785	14359056	-	NP_001317903.1		NM_001330920.4	IRK_C domain-containing protein	irk-3	191696	CELE_K04G11.5	1110	369	
CDS	with_protein	GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	14353785	14359056	-	NP_001366850.1		NM_001381147.2	IRK_C domain-containing protein	irk-3	191696	CELE_K04G11.5	1125	374	
CDS	with_protein	GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	14353785	14355782	-	NP_001317904.1		NM_001330921.5	IRK_C domain-containing protein	irk-3	191696	CELE_K04G11.5	738	245	
mRNA		GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	14353785	14354757	-	NM_001330922.4		NP_001317905.1	IRK_C domain-containing protein	irk-3	191696	CELE_K04G11.5	387	387	partial
CDS	with_protein	GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	14353785	14354757	-	NP_001317905.1		NM_001330922.4	IRK_C domain-containing protein	irk-3	191696	CELE_K04G11.5	387	128	
gene	ncRNA	GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	14358844	14358976	+					K04G11.7	13223819	CELE_K04G11.7	133		
ncRNA	other	GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	14358844	14358976	+	NR_072527.1			Unclassified non-coding RNA K04G11.7	K04G11.7	13223819	CELE_K04G11.7	133	133	
gene	piRNA	GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	14370337	14370357	+					21ur-15702	13223820	CELE_Y60A9A.2	21		
ncRNA	piRNA	GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	14370337	14370357	+	NR_072528.1			piwi-interacting RNA 21ur-15702	21ur-15702	13223820	CELE_Y60A9A.2	21	21	
gene	pseudogene	GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	14375868	14376499	+					Y60A9A.3	13223821	CELE_Y60A9A.3	632		pseudo;pseudogene
CDS	without_protein	GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	14375868	14376499	+					Y60A9A.3	13223821	CELE_Y60A9A.3	435		pseudo;pseudogene
gene	protein_coding	GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	14376955	14377269	-					Y60A9A.1	3565457	CELE_Y60A9A.1	315		partial
mRNA		GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	14376955	14377269	-	NM_001375171.1		NP_001361883.1	Uncharacterized protein	Y60A9A.1	3565457	CELE_Y60A9A.1	315	315	partial
CDS	with_protein	GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	14376955	14377269	-	NP_001361883.1		NM_001375171.1	Uncharacterized protein	Y60A9A.1	3565457	CELE_Y60A9A.1	315	104	
gene	pseudogene	GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	14381289	14381891	-					Y60A9.2	13223823	CELE_Y60A9.2	603		pseudo;pseudogene
CDS	without_protein	GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	14381289	14381891	-					Y60A9.2	13223823	CELE_Y60A9.2	603		pseudo;pseudogene
gene	protein_coding	GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	14383251	14383862	+					Y60A9.3	190441	CELE_Y60A9.3	612		partial
mRNA		GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	14383251	14383862	+	NM_077996.4		NP_510397.1	Uncharacterized protein	Y60A9.3	190441	CELE_Y60A9.3	612	612	partial
CDS	with_protein	GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	14383251	14383862	+	NP_510397.1		NM_077996.4	Uncharacterized protein	Y60A9.3	190441	CELE_Y60A9.3	612	203	
gene	ncRNA	GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	14391803	14391851	+					Y60A9A.4	13223825	CELE_Y60A9A.4	49		
gene	ncRNA	GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	14391803	14391851	-					Y60A9A.6	13223826	CELE_Y60A9A.6	49		
ncRNA	other	GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	14391803	14391851	+	NR_072529.1			Unclassified non-coding RNA Y60A9A.4	Y60A9A.4	13223825	CELE_Y60A9A.4	49	49	
ncRNA	other	GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	14391803	14391851	-	NR_072530.1			Unclassified non-coding RNA Y60A9A.6	Y60A9A.6	13223826	CELE_Y60A9A.6	49	49	
gene	protein_coding	GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	14392867	14395367	-					Y60A9.1	190439	CELE_Y60A9.1	2501		partial
mRNA		GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	14392867	14395367	-	NM_001368554.1		NP_001355368.1	Uncharacterized protein	Y60A9.1	190439	CELE_Y60A9.1	771	771	partial
CDS	with_protein	GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	14392867	14395367	-	NP_001355368.1		NM_001368554.1	Uncharacterized protein	Y60A9.1	190439	CELE_Y60A9.1	771	256	
gene	ncRNA	GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	14393942	14394001	+					Y60A9A.5	13223828	CELE_Y60A9A.5	60		
ncRNA	other	GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	14393942	14394001	+	NR_072531.1			Unclassified non-coding RNA Y60A9A.5	Y60A9A.5	13223828	CELE_Y60A9A.5	60	60	
gene	protein_coding	GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	14406117	14411258	+					frpr-17	181541	CELE_T14C1.1	5142		
mRNA		GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	14406117	14411258	+	NM_077999.5		NP_510400.2	G_PROTEIN_RECEP_F1_2 domain-containing protein	frpr-17	181541	CELE_T14C1.1	1590	1590	
CDS	with_protein	GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	14406177	14409449	+	NP_510400.2		NM_077999.5	G_PROTEIN_RECEP_F1_2 domain-containing protein	frpr-17	181541	CELE_T14C1.1	1212	403	
gene	protein_coding	GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	14411203	14412874	-					fbxa-179	6418866	CELE_T14C1.3	1672		
mRNA		GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	14411203	14412874	-	NM_001129710.3		NP_001123182.2	F-box domain-containing protein	fbxa-179	6418866	CELE_T14C1.3	1398	1398	
CDS	with_protein	GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	14411418	14412855	-	NP_001123182.2		NM_001129710.3	F-box domain-containing protein	fbxa-179	6418866	CELE_T14C1.3	1164	387	
gene	protein_coding	GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	14413460	14415746	-					F23D12.10	6418867	CELE_F23D12.10	2287		
mRNA		GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	14413460	14415741	-	NM_001373573.2		NP_001360444.1	Uncharacterized protein	F23D12.10	6418867	CELE_F23D12.10	1937	1937	
mRNA		GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	14413578	14415746	-	NM_001129667.2		NP_001123139.1	Uncharacterized protein	F23D12.10	6418867	CELE_F23D12.10	1882	1882	
CDS	with_protein	GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	14413711	14415656	-	NP_001123139.1		NM_001129667.2	Uncharacterized protein	F23D12.10	6418867	CELE_F23D12.10	1659	552	
CDS	with_protein	GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	14413711	14414786	-	NP_001360444.1		NM_001373573.2	Uncharacterized protein	F23D12.10	6418867	CELE_F23D12.10	984	327	
gene	protein_coding	GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	14416121	14421579	-					F23D12.2	181542	CELE_F23D12.2	5459		
mRNA		GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	14416121	14421579	-	NM_001373574.1		NP_001359574.1	Uncharacterized protein	F23D12.2	181542	CELE_F23D12.2	4499	4499	
CDS	with_protein	GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	14416364	14421553	-	NP_001359574.1		NM_001373574.1	Uncharacterized protein	F23D12.2	181542	CELE_F23D12.2	4230	1409	
gene	protein_coding	GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	14423405	14423883	+					fipr-3	259352	CELE_F23D12.6	479		
mRNA		GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	14423405	14423883	+	NM_182456.6		NP_872256.1	FIP (Fungus-Induced Protein) Related	fipr-3	259352	CELE_F23D12.6	422	422	
